#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1749296838026769408,1.7033624166385946,-3.6390678155183678,0.1892413439070979,0.7634986217977647,-0.006375185152322968,0.02699489054477036,0.645213520791112
1749296838183087104,1.7061066850328586,-3.6319940196203886,0.18915623331393672,0.7638895583463222,-0.0070213306608774995,0.02354861091989037,0.6448789859260072
1749296838237515008,1.7081053600553218,-3.6244780094720057,0.18891156157963618,0.7644628498697802,-0.006983851735285809,0.020888163885146648,0.6442914415025397
1749296838396441600,1.7098450879441138,-3.6166377187767464,0.1886207644114677,0.7652441702665386,-0.006536162551144265,0.018858480407886753,0.6434306459665153
1749296838449761792,1.7120068270300943,-3.608631389683042,0.1889519171781946,0.7659627580400981,-0.007171303795391498,0.016112738807802545,0.6426429843588056
1749296838606398464,1.7141557147974238,-3.600717566713344,0.1893707922711294,0.7666228970129656,-0.008330388049549801,0.012962033682509332,0.6419127075336688
1749296838658769408,1.715741747456216,-3.5928736856072483,0.18868946475115722,0.7673122271842158,-0.008047516832305182,0.010784589314781165,0.6411324949803618
1749296838812113152,1.7176285799971573,-3.5849095640646995,0.18801076915930448,0.7678656294941145,-0.008346168407411356,0.008081915286451991,0.6405055808967046
1749296838865357568,1.7194553559879382,-3.576978616875647,0.1867557943430329,0.7684226276055698,-0.008658213577114958,0.005422534797666909,0.6398611543434818
1749296839020375296,1.7213118297325747,-3.5689903034291106,0.1856275021155911,0.7689008153336596,-0.009437461148128788,0.0026586783076975383,0.6392928921362787
1749296839072967168,1.7230220805970329,-3.5610365743539685,0.18514221133138165,0.7693287157057036,-0.010557198623345615,0.0002534860240548818,0.6387658479385666
1749296839221531648,1.7246643094436407,-3.552860697984374,0.18577354223931763,0.7695743895450541,-0.012098905478878466,-0.0017876737428221615,0.638440036076341
1749296839273291776,1.726256861648499,-3.544481705084104,0.1861840456787327,0.7697357181946965,-0.014098540580322434,-0.0037981740335071732,0.6381956825009164
1749296839424870144,1.7277595891874538,-3.5359859034807393,0.18577881035204236,0.7699638245520319,-0.016100229407736713,-0.005595671356920182,0.6378598435050536
1749296839475943424,1.7292953409654497,-3.52722589630479,0.1846736942799545,0.7701584199292106,-0.01801789418285693,-0.0073068636477602545,0.6375562512006214
1749296839624624128,1.730640973673593,-3.518030014146813,0.18330358265079116,0.7702779102624506,-0.019235623302212644,-0.008555224917714273,0.6373607611741525
1749296839674934272,1.7320686282836357,-3.5086419303675314,0.18155329554313848,0.770491985415425,-0.019035381417644652,-0.008795741874288993,0.6371046928015536
1749296839823156736,1.733875161731771,-3.4993805365946704,0.1795660119984741,0.7704623703329138,-0.018719034758321998,-0.008644290004682264,0.6371519519620262
1749296839873356800,1.7345775972099875,-3.4903984682740195,0.1787393301082565,0.7702308737890944,-0.015138524213840054,-0.004868716713727684,0.6375668762916378
1749296840025025280,1.7353403285639306,-3.4820047611281613,0.17747598617912708,0.769782719380893,-0.010557353918383111,0.00033722625027594335,0.6382186094899269
